Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1950,Y1951,Y1952,Y1953,Y1954,Y1955,Y1956,Y1957,Y1958,Y1959,Y1960,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023,Y2024,Y2025,Y2026,Y2027,Y2028,Y2029,Y2030,Y2031,Y2032,Y2033,Y2034,Y2035,Y2036,Y2037,Y2038,Y2039,Y2040,Y2041,Y2042,Y2043,Y2044,Y2045,Y2046,Y2047,Y2048,Y2049,Y2050,Y2051,Y2052,Y2053,Y2054,Y2055,Y2056,Y2057,Y2058,Y2059,Y2060,Y2061,Y2062,Y2063,Y2064,Y2065,Y2066,Y2067,Y2068,Y2069,Y2070,Y2071,Y2072,Y2073,Y2074,Y2075,Y2076,Y2077,Y2078,Y2079,Y2080,Y2081,Y2082,Y2083,Y2084,Y2085,Y2086,Y2087,Y2088,Y2089,Y2090,Y2091,Y2092,Y2093,Y2094,Y2095,Y2096,Y2097,Y2098,Y2099,Y2100
"5101","'014","Eastern Africa","3010","Population - Est. & Proj.","511","Total Population - Both sexes","1000 persons","63302.160000","64802.237000","66341.512000","67914.197000","69536.898000","71227.482000","72987.384000","74755.123000","76516.094000","78433.711000","80529.778000","82739.687000","85049.340000","87432.610000","89936.077000","92547.585000","95217.260000","97991.758000","100911.460000","103937.052000","107046.352000","110219.025000","113365.841000","116613.010000","120049.148000","123553.044000","127179.033000","130745.674000","134531.268000","138602.397000","142500.843000","146731.244000","151393.010000","156018.662000","160695.193000","165608.722000","170707.985000","176052.792000","181430.633000","186746.521000","192233.265000","197685.036000","203129.377000","208818.971000","213761.287000","219037.815000","225781.743000","232510.119000","238988.375000","245590.656000","252359.422000","259332.529000","266557.743000","274074.223000","281841.007000","289750.069000","297891.290000","306342.100000","315040.055000","323912.034000","333025.886000","342269.146000","362460.569000","372761.155000","383013.537000","393349.055000","404071.810000","414917.574000","425948.170000","437462.044000","449292.467000","461141.845000","473004.849000","485066.924000","497385.817000","509869.545000","522500.712000","535284.871000","548211.266000","561255.751000","574400.621000","587635.409000","600966.161000","614374.127000","627849.201000","641386.976000","654955.372000","668566.360000","682220.218000","695899.368000","709593.772000","723292.393000","736990.118000","750704.606000","764427.144000","778136.019000","791830.299000","805502.294000","819135.398000","832728.603000","846282.903000","859772.267000","873216.314000","886619.983000","899954.622000","913205.000000","926350.204000","939392.368000","952335.228000","965158.299000","977841.218000","990383.857000","1002806.631000","1015082.073000","1027204.385000","1039174.660000","1050987.015000","1062646.823000","1074145.012000","1085493.801000","1096678.324000","1107675.171000","1118472.405000","1129074.881000","1139479.702000","1149694.800000","1159712.722000","1169522.047000","1179145.783000","1188584.552000","1197832.494000","1206887.516000","1215735.866000","1224384.572000","1232844.850000","1241095.099000","1249120.582000","1256925.476000","1264528.363000","1271912.526000","1279068.459000","1286011.119000","1292750.718000","1299280.057000","1305585.872000","1311676.769000","1317550.402000","1323204.528000","1328656.377000","1333918.663000","1338985.917000"
"5101","'014","Eastern Africa","3010","Population - Est. & Proj.","512","Total Population - Male","1000 persons","31443.411000","32175.549000","32927.780000","33697.010000","34491.542000","35320.051000","36183.413000","37050.595000","37914.123000","38856.389000","39888.817000","40983.035000","42131.330000","43315.775000","44559.544000","45856.151000","47181.219000","48558.347000","50007.994000","51510.085000","53047.558000","54607.919000","56148.346000","57737.035000","59422.187000","61139.176000","62912.064000","64638.877000","66441.870000","68388.749000","70353.384000","72494.035000","74781.909000","77058.271000","79346.568000","81762.960000","84289.258000","86934.997000","89572.814000","92170.494000","94872.500000","97571.905000","100260.117000","103076.284000","105526.367000","108128.916000","111450.896000","114777.467000","118000.489000","121267.627000","124625.817000","128101.173000","131702.451000","135451.935000","139328.300000","143273.102000","147336.204000","151553.402000","155884.880000","160285.073000","164805.319000","169401.649000","179414.444000","184555.491000","189670.848000","194839.096000","200212.731000","205640.005000","211138.140000","216863.537000","222751.645000","228642.955000","234535.440000","240535.745000","246670.540000","252886.983000","259174.550000","265535.714000","271964.975000","278450.065000","284981.884000","291554.840000","298171.872000","304823.528000","311504.616000","318212.952000","324932.172000","331668.081000","338420.800000","345181.549000","351944.972000","358705.426000","365460.422000","372218.875000","378976.305000","385721.620000","392454.115000","399170.226000","405861.877000","412528.370000","419170.127000","425774.270000","432350.848000","438902.515000","445415.139000","451880.814000","458289.410000","464642.322000","470941.355000","477176.704000","483338.200000","489425.565000","495449.609000","501397.026000","507264.638000","513053.282000","518760.615000","524389.463000","529935.308000","535404.611000","540790.271000","546080.849000","551270.529000","556362.019000","561354.113000","566250.894000","571048.877000","575742.845000","580343.987000","584852.337000","589265.622000","593583.999000","597801.058000","601919.927000","605947.556000","609873.730000","613690.937000","617402.139000","621017.045000","624526.451000","627926.686000","631226.324000","634430.063000","637534.537000","640533.090000","643430.469000","646226.850000","648921.588000","651522.934000","654037.636000","656463.670000"
"5101","'014","Eastern Africa","3010","Population - Est. & Proj.","513","Total Population - Female","1000 persons","31858.745000","32626.692000","33413.732000","34217.192000","35045.355000","35907.434000","36803.976000","37704.525000","38601.973000","39577.316000","40640.955000","41756.655000","42918.005000","44116.835000","45376.528000","46691.430000","48036.041000","49433.413000","50903.463000","52426.970000","53998.793000","55611.103000","57217.492000","58875.980000","60626.963000","62413.866000","64266.969000","66106.800000","68089.398000","70213.646000","72147.460000","74237.213000","76611.107000","78960.389000","81348.627000","83845.766000","86418.725000","89117.802000","91857.820000","94576.028000","97360.769000","100113.123000","102869.261000","105742.690000","108234.924000","110908.901000","114330.848000","117732.652000","120987.887000","124323.034000","127733.602000","131231.363000","134855.289000","138622.287000","142512.704000","146476.971000","150555.082000","154788.698000","159155.167000","163626.964000","168220.569000","172867.494000","183046.126000","188205.662000","193342.691000","198509.956000","203859.079000","209277.570000","214810.030000","220598.506000","226540.820000","232498.890000","238469.404000","244531.181000","250715.276000","256982.561000","263326.161000","269749.157000","276246.291000","282805.685000","289418.738000","296080.568000","302794.288000","309550.600000","316344.581000","323174.024000","330023.198000","336898.277000","343799.420000","350717.818000","357648.802000","364586.969000","371529.690000","378485.730000","385450.838000","392414.397000","399376.186000","406332.066000","413273.519000","420200.236000","427112.776000","433997.994000","440865.468000","447717.471000","454539.482000","461324.188000","468060.789000","474750.041000","481393.872000","487981.588000","494503.021000","500958.292000","507357.020000","513685.048000","519939.746000","526121.377000","532226.402000","538257.357000","544209.700000","550089.195000","555888.051000","561594.327000","567201.880000","572712.864000","578125.588000","583443.906000","588663.844000","593779.204000","598801.795000","603732.219000","608566.874000","613303.518000","617934.808000","622464.646000","626897.292000","631221.365000","635429.650000","639523.337000","643511.319000","647386.073000","651141.771000","654784.795000","658320.655000","661745.522000","665052.785000","668246.298000","671323.553000","674282.942000","677133.444000","679881.022000","682522.244000"
"5101","'014","Eastern Africa","3010","Population - Est. & Proj.","551","Rural population","1000 persons","60567.655000","61801.200000","63070.203000","64376.887000","65727.425000","67125.698000","68574.973000","70080.323000","71649.778000","73279.622000","74971.542000","76725.583000","78542.249000","80408.883000","82328.763000","84313.811000","86363.266000","88477.724000","90656.122000","92886.763000","95206.622000","97572.101000","99985.370000","102462.434000","104993.586000","107583.626000","110238.441000","112950.027000","115726.321000","118652.047000","121735.953000","124905.912000","128146.174000","131469.501000","134911.968000","138488.223000","142231.138000","146119.644000","150066.084000","154005.065000","157792.606000","161595.659000","165251.627000","168920.434000","172752.483000","176838.880000","181183.237000","185774.896000","190608.938000","195567.666000","200568.576000","205535.519000","210527.712000","215635.669000","220871.341000","226197.637000","231670.527000","237650.600000","243081.535000","248613.156000","254214.768000","259879.748000","274596.287000","280815.566000","287073.074000","293362.422000","299674.610000","306001.925000","312327.611000","318637.474000","324919.316000","331162.962000","337361.620000","343510.890000","349608.059000","355649.192000","361627.171000","367533.325000","373360.694000","379102.178000","384750.902000","390300.813000","395745.783000","401079.237000","406295.780000","411389.331000","416358.196000","421196.198000","425901.213000","430474.323000","434903.840000","439189.734000","443317.942000","447289.335000","451085.106000","454698.928000","458127.334000","461366.252000","464412.083000","467261.671000","469911.973000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5101","'014","Eastern Africa","3010","Population - Est. & Proj.","561","Urban population","1000 persons","3607.670000","3805.505000","4016.191000","4242.434000","4482.988000","4738.564000","5010.464000","5297.956000","5597.173000","5915.793000","6255.775000","6620.241000","7011.462000","7444.209000","7916.875000","8419.204000","8955.694000","9527.842000","10134.632000","10784.009000","11437.739000","12138.687000","12889.882000","13687.081000","14555.343000","15501.206000","16527.102000","17639.966000","18822.159000","19973.994000","21077.713000","22192.599000","23341.995000","24548.478000","25824.388000","27184.433000","28624.878000","30143.465000","31742.101000","33367.458000","35084.850000","36689.469000","38387.935000","40124.493000","41897.390000","43722.635000","45639.093000","47626.816000","49637.128000","51701.986000","53844.658000","56128.651000","58526.523000","60985.482000","63548.496000","66293.192000","69174.375000","71821.632000","75286.361000","78907.220000","82705.538000","86686.958000","92682.877000","96959.877000","101429.642000","106095.604000","110963.377000","116034.318000","121315.521000","126809.813000","132520.364000","138450.877000","144606.311000","150992.469000","157615.812000","164482.084000","171595.414000","178958.770000","186575.463000","194448.182000","202579.194000","210970.322000","219622.570000","228535.143000","237705.229000","247131.197000","256808.314000","266737.352000","276914.913000","287334.599000","298002.537000","308912.691000","320072.229000","331473.026000","343125.930000","355029.937000","367181.366000","379578.018000","392217.721000","405098.197000","418216.589000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5102","'017","Middle Africa","3010","Population - Est. & Proj.","511","Total Population - Both sexes","1000 persons","26634.417000","27135.916000","27654.735000","28183.885000","28724.694000","29283.127000","29858.545000","30452.346000","31056.091000","31690.521000","32364.199000","33056.722000","33787.181000","34560.325000","35354.319000","36172.118000","37017.827000","37891.906000","38800.027000","39749.644000","40757.689000","41812.139000","42919.380000","44087.513000","45289.419000","46508.456000","47709.380000","48908.571000","50302.416000","51869.974000","53340.183000","54804.087000","56421.711000","58079.167000","59747.866000","61499.614000","63383.654000","65377.031000","67440.059000","69590.890000","71837.344000","74210.598000","76573.452000","78951.289000","82037.209000","85133.343000","87326.425000","89341.940000","91757.688000","94488.473000","97355.936000","100351.293000","103438.070000","106654.008000","110068.954000","113647.821000","117342.269000","121174.034000","125142.779000","129290.434000","133613.923000","138099.353000","142680.580000","147427.057000","152363.766000","157397.878000","162670.704000","168078.992000","173483.134000","178960.157000","184569.895000","190267.972000","196077.898000","202105.148000","208307.434000","214645.717000","221110.000000","227706.536000","234433.122000","241287.773000","248263.711000","255356.544000","262560.269000","269874.011000","277300.386000","284836.688000","292466.244000","300172.175000","307955.018000","315819.426000","323773.880000","331804.310000","339892.700000","348037.720000","356227.446000","364472.084000","372777.999000","381131.170000","389530.232000","397958.912000","406380.250000","414792.606000","423230.046000","431692.827000","440156.934000","448607.396000","457047.593000","465487.217000","473917.610000","482309.047000","490682.093000","499042.637000","507359.828000","515654.781000","523941.307000","532192.192000","540402.111000","548591.552000","556727.393000","564777.133000","572749.347000","580650.894000","588494.840000","596268.048000","603954.063000","611548.411000","619029.463000","626379.915000","633646.425000","640829.757000","647905.902000","654882.781000","661750.515000","668505.751000","675132.714000","681647.226000","688045.499000","694311.834000","700451.105000","706440.037000","712282.914000","717980.754000","723532.153000","728963.243000","734281.766000","739466.473000","744490.926000","749364.435000","754100.524000","758698.658000","763156.295000"
"5102","'017","Middle Africa","3010","Population - Est. & Proj.","512","Total Population - Male","1000 persons","12787.050000","13041.725000","13304.826000","13574.255000","13851.983000","14141.615000","14442.552000","14753.613000","15070.437000","15402.966000","15749.739000","16093.516000","16456.020000","16847.374000","17249.003000","17663.408000","18095.896000","18545.618000","19012.580000","19497.948000","20004.709000","20529.829000","21082.017000","21664.890000","22264.829000","22873.168000","23472.939000","24072.577000","24769.590000","25553.657000","26289.754000","27023.366000","27833.994000","28664.195000","29499.453000","30377.166000","31321.649000","32317.426000","33345.739000","34417.701000","35534.578000","36715.886000","37893.461000","39073.433000","40605.737000","42147.063000","43236.713000","44234.372000","45424.309000","46764.040000","48181.354000","49671.711000","51208.643000","52814.679000","54524.159000","56317.646000","58168.994000","60089.085000","62078.168000","64155.381000","66319.374000","68565.034000","70859.427000","73235.438000","75704.253000","78220.329000","80855.896000","83559.993000","86260.499000","88994.690000","91790.855000","94623.908000","97510.316000","100509.624000","103600.604000","106759.378000","109979.255000","113263.845000","116611.918000","120022.426000","123492.078000","127018.491000","130598.526000","134231.637000","137919.192000","141659.836000","145444.835000","149265.623000","153122.567000","157018.183000","160956.567000","164930.622000","168931.226000","172957.444000","177003.264000","181073.871000","185172.514000","189291.962000","193431.764000","197583.942000","201729.211000","205866.666000","210013.544000","214170.015000","218324.144000","222468.162000","226604.040000","230736.730000","234861.466000","238962.989000","243051.990000","247131.643000","251186.233000","255226.544000","259259.719000","263271.529000","267259.094000","271233.302000","275177.366000","279074.876000","282930.112000","286746.194000","290530.179000","294275.654000","297974.240000","301623.951000","305214.288000","308736.522000","312213.802000","315646.630000","319022.597000","322345.714000","325611.748000","328819.028000","331959.779000","335041.989000","338063.080000","341015.377000","343901.720000","346710.817000","349445.465000","352105.977000","354691.849000","357216.895000","359684.764000","362084.544000","364403.481000","366647.370000","368822.885000","370929.328000","372966.316000"
"5102","'017","Middle Africa","3010","Population - Est. & Proj.","513","Total Population - Female","1000 persons","13847.365000","14094.193000","14349.908000","14609.630000","14872.710000","15141.511000","15415.990000","15698.731000","15985.653000","16287.554000","16614.460000","16963.209000","17331.160000","17712.950000","18105.314000","18508.708000","18921.934000","19346.289000","19787.448000","20251.696000","20752.980000","21282.312000","21837.365000","22422.623000","23024.592000","23635.290000","24236.439000","24835.993000","25532.825000","26316.318000","27050.428000","27780.720000","28587.721000","29414.971000","30248.414000","31122.447000","32062.004000","33059.605000","34094.317000","35173.188000","36302.764000","37494.711000","38679.992000","39877.856000","41431.476000","42986.282000","44089.713000","45107.567000","46333.376000","47724.434000","49174.583000","50679.581000","52229.428000","53839.330000","55544.794000","57330.174000","59173.272000","61084.948000","63064.612000","65135.052000","67294.552000","69534.322000","71821.150000","74191.622000","76659.512000","79177.549000","81814.810000","84519.000000","87222.637000","89965.465000","92779.039000","95644.065000","98567.581000","101595.523000","104706.833000","107886.337000","111130.744000","114442.689000","117821.203000","121265.349000","124771.631000","128338.055000","131961.742000","135642.374000","139381.196000","143176.853000","147021.411000","150906.552000","154832.453000","158801.241000","162817.309000","166873.689000","170961.476000","175080.275000","179224.181000","183398.214000","187605.483000","191839.208000","196098.472000","200374.969000","204651.038000","208925.941000","213216.502000","217522.810000","221832.787000","226139.235000","230443.551000","234750.488000","239056.145000","243346.059000","247630.103000","251910.994000","256173.597000","260428.238000","264681.591000","268920.660000","273143.015000","277358.253000","281550.029000","285702.256000","289819.236000","293904.699000","297964.660000","301992.391000","305979.825000","309924.459000","313815.174000","317643.393000","321432.623000","325183.129000","328883.305000","332537.067000","336138.767000","339686.724000","343172.936000","346605.237000","349982.420000","353296.455000","356549.384000","359729.224000","362837.448000","365874.777000","368840.307000","371746.351000","374597.005000","377381.932000","380087.445000","382717.067000","385277.636000","387769.328000","390189.980000"
"5102","'017","Middle Africa","3010","Population - Est. & Proj.","551","Rural population","1000 persons","22773.146000","23123.921000","23483.063000","23850.741000","24227.550000","24614.428000","25012.007000","25421.452000","25842.976000","26277.313000","26724.879000","27203.021000","27694.030000","28200.129000","28719.543000","29248.980000","29793.282000","30352.845000","30925.409000","31510.881000","32107.594000","32668.132000","33225.668000","33793.482000","34372.560000","34965.540000","35594.870000","36296.966000","37015.700000","37782.352000","38558.381000","39346.132000","40152.761000","40970.391000","41794.266000","42589.126000","43387.768000","44199.225000","45069.547000","46015.905000","47056.528000","48205.891000","49443.212000","50711.044000","51934.899000","53094.593000","54127.219000","55062.353000","55956.181000","56888.774000","57915.247000","59051.627000","60277.459000","61578.587000","62928.569000","64306.818000","65790.128000","67306.458000","68850.555000","70418.601000","72003.561000","73601.664000","75209.473000","76835.866000","78469.249000","80110.225000","81756.662000","83405.744000","85054.645000","86700.296000","88339.965000","89971.306000","91592.507000","93202.145000","94799.061000","96381.983000","97949.049000","99498.709000","101030.461000","102544.666000","104042.995000","105518.725000","106973.012000","108400.416000","109798.587000","111165.288000","112502.037000","113807.523000","115079.382000","116315.248000","117513.271000","118665.074000","119769.628000","120825.349000","121830.782000","122784.684000","123685.862000","124533.438000","125326.956000","126066.225000","126750.984000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5102","'017","Middle Africa","3010","Population - Est. & Proj.","561","Urban population","1000 persons","3680.616000","3840.692000","4006.911000","4181.217000","4365.005000","4559.020000","4764.151000","4980.540000","5209.095000","5450.024000","5703.903000","5954.325000","6220.213000","6500.639000","6798.908000","7119.461000","7459.426000","7819.156000","8199.351000","8597.549000","9014.313000","9496.464000","10013.717000","10559.504000","11141.684000","11764.049000","12408.068000","13036.396000","13700.930000","14363.568000","15058.566000","15787.099000","16546.712000","17344.250000","18182.857000","19099.537000","20049.952000","21032.068000","22041.579000","23117.082000","24274.759000","25530.727000","26880.782000","28294.019000","29721.839000","31101.345000","32461.072000","33813.294000","35188.647000","36632.845000","38183.621000","39852.568000","41638.018000","43537.151000","45541.954000","47647.230000","49776.953000","52013.555000","54355.905000","56800.328000","59347.838000","61998.670000","64754.955000","67606.919000","70566.315000","73632.499000","76806.314000","80089.141000","83483.558000","86992.671000","90619.300000","94365.200000","98231.845000","102221.505000","106336.483000","110578.741000","114949.366000","119449.139000","124078.930000","128839.037000","133727.544000","138749.892000","143902.395000","149187.451000","154603.701000","160149.590000","165820.777000","171615.298000","177530.279000","183562.211000","189707.591000","195970.888000","202349.841000","208842.033000","215444.913000","222156.044000","228972.755000","235892.646000","242913.861000","250034.812000","257253.521000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
